fa88fbd8-4980-4c4d-9063-a58a7e0aca44	card	ja	f	2025-11-30 05:10:12.428319+00	2025-11-30 06:54:28.325903+00
76760237-85d1-4682-842e-4e3cad6a066e	card	en	f	2025-11-29 03:01:50.832349+00	2025-11-30 10:49:11.100232+00
c981e9be-ca64-46c8-9b00-244775635ee8	card	en	t	2025-12-06 01:47:04.831783+00	2025-12-06 03:10:54.458831+00
2b312810-9cad-4662-88d7-fdba74a009e5	card	en	t	2025-11-29 03:27:13.958827+00	2025-12-01 04:27:06.388385+00
fe250c0a-7ba0-470a-a5d3-5e9c24f92189	card	en	t	2025-11-29 02:36:59.835832+00	2025-12-01 04:31:25.506125+00
71825124-0f1b-4f39-9bbd-4aae1f072f1a	card	en	t	2025-11-23 02:47:00.032635+00	2025-12-01 04:33:01.060864+00
5f94f314-338a-4ed8-ac31-1a2f0ffb7782	card	en	t	2025-11-29 01:48:44.02557+00	2025-12-01 04:46:24.140615+00
66cea83a-c45c-4649-8d2f-72401dd39491	card	en	t	2025-11-30 03:29:56.128334+00	2025-12-01 05:48:03.288337+00
e52cd0a8-46cd-48dd-b0bb-a7de983986a9	card	en	t	2025-11-29 05:00:28.825358+00	2025-12-01 05:49:18.107348+00
18cc18c3-877c-40a5-8f11-1023a516bc88	card	en	t	2025-11-29 03:25:31.833725+00	2025-12-01 05:51:21.925991+00
a503f1d1-a3d9-4c43-8037-0fe1b3520c42	card	en	t	2025-12-06 01:05:25.03143+00	2025-12-06 03:11:18.303103+00
d3e1fd16-f375-46b0-9ad4-5686957d5270	card	en	t	2025-11-23 02:00:35.63506+00	2025-12-01 23:27:53.814006+00
64ea7487-e989-4434-a6cf-e7597e71a37e	\N	\N	f	2025-11-21 22:59:48.024625+00	2025-12-02 00:14:19.57543+00
07a1884f-a9ea-4828-8c54-51088d933157	card	en	t	2025-12-06 04:17:56.631461+00	2025-12-06 04:30:20.037987+00
073e7006-0179-4271-9e0a-a29d9ff6fac1	card	en	f	2025-12-06 04:01:42.222614+00	2025-12-06 04:31:19.96329+00
3eac0c19-a9a7-426b-bd56-e6e2c1eca29a	card	en	t	2025-12-06 04:34:19.436074+00	2025-12-06 04:35:02.027926+00
f1951b9a-f878-4f13-ae3a-b562fe2257bf	card	en	t	2025-12-06 04:27:03.200971+00	2025-12-06 04:35:14.051169+00
f7a79c89-f60f-4be2-b645-fff0c22f4135	card	en	t	2025-12-06 03:12:44.730316+00	2025-12-06 06:24:33.37522+00
d6deea49-0fa4-49d5-b577-45a3a5c3f5ac	card	en	t	2025-12-06 05:41:46.929359+00	2025-12-06 06:22:55.824166+00
93d48a2d-3453-4465-bc88-663364cc15c5	card	en	t	2025-12-06 03:50:09.933257+00	2025-12-06 06:23:49.23477+00
72a70550-b1f0-43f7-8422-0eb252ced68f	\N	\N	f	2025-12-06 01:06:11.737371+00	2025-12-06 06:24:01.996989+00
4b91f558-92f9-4d52-946d-beaedac3a66b	card	en	t	2025-12-06 03:51:23.238254+00	2025-12-06 07:06:50.376259+00
e1422875-48af-4e84-bf5d-e9d180af8763	card	en	t	2025-12-07 01:40:56.230721+00	2025-12-07 02:14:35.758589+00
7f5bfd26-f0c4-4bd8-ac79-1c822c50aa24	card	en	t	2025-12-07 01:40:16.341076+00	2025-12-07 02:13:30.787862+00
ec4b5d93-5c40-43d0-91c5-eb3ff529d2de	card	en	t	2025-12-07 02:12:41.225677+00	2025-12-07 02:13:50.917737+00
29916caa-877c-4925-91e2-3402b7f564f2	card	en	f	2025-12-07 02:15:33.127694+00	2025-12-07 02:18:11.277423+00
f85d3aaf-f2ca-4dce-afec-c4bb63d36a23	card	en	t	2025-12-07 03:19:05.132682+00	2025-12-07 03:19:44.529969+00
5e9c8fe0-31f3-4b29-9e4f-0c843fbfda48	card	en	t	2025-12-07 03:10:05.930513+00	2025-12-07 03:20:08.504959+00
4fb96fe2-603d-488d-9590-4279bbe0e305	card	en	t	2025-12-07 03:07:30.737027+00	2025-12-07 03:22:12.436464+00
cd61dd85-2bc7-47da-9f53-238353430498	card	en	t	2025-12-07 02:21:33.428441+00	2025-12-07 03:22:25.323737+00
c7176f7c-32dc-4f97-9923-f6e08392c6c1	card	en	t	2025-12-07 03:43:48.032727+00	2025-12-07 03:44:46.017961+00
abd6e044-f8db-4637-9bca-a653b55537d0	card	en	t	2025-12-07 03:39:57.131902+00	2025-12-07 06:50:19.965929+00
b9a829bb-d411-45d9-854f-dc37d204d2c1	card	en	t	2025-12-07 03:39:03.930738+00	2025-12-07 06:50:33.635231+00
2e45ab08-96aa-4336-bbd9-dad4e2bd543d	card	en	t	2025-12-07 05:08:23.031507+00	2025-12-07 06:45:47.275247+00
8216b848-a583-48e7-8c7b-2b10727e36e3	card	en	f	2025-12-07 05:06:53.033709+00	2025-12-07 06:46:10.492288+00
b94f13a0-963a-4772-b9f4-a39345999736	card	en	t	2025-12-07 04:53:45.237412+00	2025-12-07 06:46:33.908674+00
4d9fcb9b-f1fa-4543-8f25-ab4e4a8bde02	card	en	t	2025-12-07 04:51:25.535766+00	2025-12-07 06:46:52.908589+00
5d7f2536-1781-4e6a-8953-b27dff17df7c	card	en	f	2025-12-07 04:40:20.53587+00	2025-12-07 06:47:45.214747+00
00672f0c-9c75-4913-8af0-172898acfadf	card	en	t	2025-12-07 04:24:12.329691+00	2025-12-07 06:48:03.275774+00
0e376443-4d76-423e-9876-e299b0ed6972	card	en	f	2025-12-07 04:13:30.034411+00	2025-12-07 06:48:56.921139+00
c0f67048-1122-433d-b92d-0eeefc7675cd	card	en	f	2025-12-07 00:46:11.538686+00	2025-12-07 06:52:27.596686+00
76b0acef-fbc7-491b-a350-e1e31ea8b715	card	en	t	2025-12-07 06:57:06.825614+00	2025-12-07 06:57:54.005981+00
2f7447d7-5576-4f51-9c0c-850dc3e2134d	card	en	t	2025-12-07 06:56:33.732347+00	2025-12-07 06:58:25.614501+00
598ad382-c003-490a-b933-6ba2ab40a791	card	en	t	2025-12-20 04:23:45.033417+00	2025-12-20 04:45:28.719436+00
c4f81585-323e-4b7f-8b29-c86403abd1c2	card	zh	t	2025-12-20 04:43:18.326276+00	2025-12-20 04:45:51.008567+00
79f00a5a-c228-4c5e-8ca8-a1de78a9c81a	card	en	t	2025-12-20 04:44:01.832588+00	2025-12-20 04:46:18.088118+00
5bbb6844-dcb8-4542-aa75-f2abd90ad7fd	card	en	t	2025-12-20 04:21:38.932356+00	2025-12-20 04:46:41.585801+00
6e28d72a-a4a5-421b-bac4-e07286d885ea	card	en	t	2025-12-20 04:20:52.528948+00	2025-12-20 04:47:12.070435+00
459c264d-5584-4ccb-aabd-7e92c583e225	toy	en	f	2025-12-20 02:52:44.525611+00	2025-12-20 04:48:20.767758+00
a38d68dc-1ecf-419f-b781-a2a02777cb4e	handmade	\N	f	2025-12-20 02:47:52.340177+00	2025-12-20 04:48:52.60283+00
1d458e08-eda3-4a67-9d52-5e57d8be1359	card	en	t	2025-12-20 01:46:59.035738+00	2025-12-20 04:49:22.333723+00
833c8db8-4177-4fe3-b4c5-a50f32e64ef4	\N	\N	f	2025-12-20 04:55:59.678454+00	2025-12-20 04:55:59.678454+00
aaec6e67-c120-4f31-97ea-b401e72444bf	\N	\N	f	2025-12-21 00:35:27.633711+00	2025-12-21 00:35:27.633711+00
4131b4a7-401a-48fb-8b2e-a396659de095	\N	\N	f	2025-12-21 03:51:34.134849+00	2025-12-21 03:51:34.134849+00
2bed61c1-6fbf-48c9-b2a3-b66d7d263f46	\N	\N	f	2025-12-21 04:27:51.035255+00	2025-12-21 04:27:51.035255+00
d97d4263-e66e-4d61-8b9a-2dcb9d8846d2	\N	\N	f	2025-12-21 05:05:18.627903+00	2025-12-21 05:05:18.627903+00
905740e1-2a33-4fe8-91ff-b570256caa9f	\N	\N	f	2025-12-21 05:10:25.74027+00	2025-12-21 05:10:25.74027+00
a7fb4d7c-3c0f-4e23-8caf-7bc2770b2c9f	card	en	t	2025-12-27 03:51:06.132756+00	2025-12-27 03:51:55.144354+00
5940895c-811a-44e5-bce1-5e7b701f0b92	card	en	t	2025-12-27 03:50:39.638186+00	2025-12-27 03:52:32.228374+00
55d61a88-fcb0-4897-999a-f1320ccb235b	card	en	t	2025-12-27 03:37:08.134789+00	2025-12-27 03:53:35.360432+00
a190dafc-f983-4623-8b30-bfde6faeacb6	card	en	f	2025-12-27 03:34:11.63782+00	2025-12-27 03:54:12.030169+00
058a8bde-6b77-41e9-b8d0-aa35533048f9	card	en	t	2025-12-27 02:42:09.237523+00	2025-12-27 03:54:35.919525+00
75de44e6-44bc-4015-8065-784f932c4d6f	toy	en	f	2025-12-27 01:56:01.538877+00	2025-12-27 03:56:22.658458+00
9071186a-c965-40cc-a8cb-3da3892b62eb	card	en	f	2025-12-27 02:26:32.529816+00	2025-12-27 03:56:56.396505+00
e6a721aa-427c-4993-bbf5-36a889a15042	card	en	t	2025-12-27 02:38:05.336038+00	2025-12-27 03:57:28.018452+00
995034c2-5c78-4c2a-958b-1362734e706e	card	en	t	2025-12-27 02:39:12.233257+00	2025-12-27 03:57:48.037128+00
f947115a-c71b-4a66-a5ef-b5de60cadf93	card	en	t	2025-12-27 04:44:38.032503+00	2025-12-27 10:36:18.283298+00
a50ca54e-7f3f-4a8d-9226-e1b96b89cc2b	card	en	f	2025-12-27 04:20:29.031747+00	2025-12-27 10:36:47.204693+00
758ad58d-082e-4d31-8f4f-fe1657389ce6	card	en	t	2025-12-27 04:03:14.633838+00	2025-12-27 10:37:04.170691+00
151d5684-7eba-4552-ad50-2428b05fadd7	card	en	t	2025-12-27 04:01:15.237042+00	2025-12-27 10:37:19.006802+00
dbeb55c8-41e8-4dab-8b09-18f71ef699ec	\N	\N	t	2025-12-27 02:40:24.129641+00	2025-12-27 10:37:39.605751+00
e70d2335-e631-46af-8097-972ec7b57591	card	en	f	2025-12-27 04:23:51.930327+00	2025-12-27 10:38:37.663974+00
f486491b-0f92-424d-916b-c85349201bfb	card	en	t	2025-12-27 04:42:32.636671+00	2025-12-27 10:39:12.28892+00
e1a9f00d-7ad0-4641-870f-f4134076c6ac	toy	en	f	2025-12-27 05:12:13.533993+00	2025-12-27 10:40:00.232224+00
\.


